brand,product_name,price,currency,country,sku
Saint Laurent,SUNSET MEDIUM IN SMOOTH LEATHER,2200.0,€,FR,442906D420W1000
Saint Laurent,SUNSET small in crocodile embossed leather,2500.0,€,FR,4419722US0W2547
Saint Laurent,SUNSET MEDIUM IN CROCODILE-EMBOSSED LEATHER,2400.0,€,FR,442906DND0J1000
Saint Laurent,SUNSET small in patent leather,2300.0,€,FR,441972AAEX16290
Saint Laurent,SUNSET MEDIUM IN CROCODILE-EMBOSSED LEATHER,2650.0,€,FR,4429062US0W6991
Saint Laurent,JAMIE SHOPPING in lambskin,3600.0,€,FR,809824AAB321000
Saint Laurent,JAMIE shopping in suede,3600.0,€,FR,8098241U8P73194
Saint Laurent,JAMIE SHOPPING small in lambskin,3300.0,€,FR,833948AAB321799
Saint Laurent,JAMIE large pochon in lambskin,3250.0,€,FR,828350AAB321000
Saint Laurent,JAMIE POCHON in lambskin,2800.0,€,FR,781666AAB322186
Saint Laurent,NIKI TRIPOUCH in vintage leather,2900.0,€,FR,8129430EN071000
Saint Laurent,NIKI medium in vintage leather,2800.0,€,FR,6331840EN076195
Saint Laurent,NIKI shopping in vintage leather,2600.0,€,FR,8711510EN071000
Saint Laurent,NIKI small shopping in vintage leather,2100.0,€,FR,8726800EN071000
Saint Laurent,NIKI small shopping in vintage leather,2800.0,€,FR,8622950EN071000
Saint Laurent,NIKI baby in vintage leather,2600.0,€,FR,6331850EN071000
Saint Laurent,NIKI BABY IN VINTAGE LEATHER,2550.0,€,FR,6331850EN081000
Saint Laurent,NIKI mini in vintage leather,1690.0,€,FR,8460870EN071000
Saint Laurent,NIKI mini in raffia,1800.0,€,FR,838536GAAFY2791
Saint Laurent,NIKI mini in grained lambskin,1790.0,€,FR,828736AACYT1000
Saint Laurent,NIKI mini in canvas and leather,1600.0,€,FR,828736FAEFF9856
Saint Laurent,NIKI medium in raffia,2750.0,€,FR,838875GAAFY2791
Saint Laurent,NIKI MEDIUM IN VINTAGE LEATHER,2700.0,€,FR,6331580EN041000
Saint Laurent,NIKI MEDIUM IN VINTAGE LEATHER,2750.0,€,FR,6331840EN081000
Saint Laurent,NIKI Large shopping in crinkled vintage leather,2400.0,€,FR,5779980EN041000
Saint Laurent,NIKI SHOPPING IN VINTAGE LEATHER,2200.0,€,FR,5779990EN049207
Saint Laurent,Niki satchel in leather,2200.0,€,FR,718556AAD391000
Saint Laurent,NIKI satchel in suede,2000.0,€,FR,7185561U80W2326
Saint Laurent,GABY vanity in lambskin,1850.0,€,FR,7667311EL071000
Saint Laurent,GABY vanity in suede,1850.0,€,FR,7667311U8272138
Saint Laurent,GABY vanity in patent leather,1850.0,€,FR,810932AAEAR2175
Saint Laurent,POCHON in lambskin,1450.0,€,FR,8010701EL0W1000
Saint Laurent,POCHON in suede,1600.0,€,FR,8010701U80W2916
Saint Laurent,EVENING soft clutch in satin,1200.0,€,FR,851585FAC131000
Saint Laurent,LE 5 À 7 large in wood beads,2600.0,€,FR,823807KAAAZ9384
Saint Laurent,supple bucket in wood beads,2100.0,€,FR,821911KAAA41000
Saint Laurent,LE 5 À 7 in wood beads,2150.0,€,FR,862997KAAAZ9384
Saint Laurent,PANIER small in wood beads,3500.0,€,FR,862075KAAAZ9384
Saint Laurent,PANIER Medium bag in raffia,1650.0,€,FR,761457GAAAC2080
Saint Laurent,PANIER Small bag in raffia,1350.0,€,FR,761461GAAAC2080
Saint Laurent,mini Manon in raffia,1490.0,€,FR,774269GAAED9051
Saint Laurent,LOU camera bag in quilted leather,1590.0,€,FR,761554DV7071000
Saint Laurent,LOU camera bag in quilted leather,1650.0,€,FR,761554DV7081000
Saint Laurent,Mini NOLITA IN LAMBSKIN,1300.0,€,FR,6727381EL071000
Saint Laurent,mini NOLITA in lambskin,1300.0,€,FR,672738AAEAX6197
Saint Laurent,GABY bucket bag in lambskin,1950.0,€,FR,7639611EL071000
Saint Laurent,GABY ZIPPERED POUCH IN LAMBSKIN,1200.0,€,FR,7336671EL071000
Saint Laurent,Gaby zipped pouch in quilted lambskin,1200.0,€,FR,7336671EL076195
Saint Laurent,GABY zipped pouch in quilted lambskin,1200.0,€,FR,7336671EL072760
Saint Laurent,GABY zipped pouch in suede,1400.0,€,FR,7336671U8073194
Saint Laurent,LE 5 À 7 supple small in grained leather,2250.0,€,FR,850533AAAUQ1997
Saint Laurent,LE 5 À 7 supple small in grained nubuck,2350.0,€,FR,850533AAEEL1488
Saint Laurent,LE 5 À 7 supple SMALL in grained leather,2250.0,€,FR,850533AACQG1000
Saint Laurent,LE 5 À 7 supple baby in grained leather,1600.0,€,FR,809461AADUU3212
Saint Laurent,LE 5 À 7 supple small in crocodile-embossed leather,2400.0,€,FR,8505332US0W6991
Saint Laurent,LE 5 À 7 in crocodile-embossed patent leather,2200.0,€,FR,657228AAGKR1000
Saint Laurent,LE 5 À 7 in smooth leather,2000.0,€,FR,6572282R20W1000
Saint Laurent,le 5 à 7 in patent leather,2000.0,€,FR,657228B870W6413
Saint Laurent,MINI LE 5 À 7 IN SMOOTH LEATHER,1500.0,€,FR,7103182R20W1000
Saint Laurent,mini LE 5 À 7 in patent leather,1500.0,€,FR,710318B870W6259
Saint Laurent,MINI LE 5 À 7 IN PATENT LEATHER,1500.0,€,FR,710318B870W1000
Saint Laurent,MIDNIGHT large clutch in smooth leather,1800.0,€,FR,697658AAAML1000
Saint Laurent,Midnight small clutch in smooth leather,1600.0,€,FR,697655AAAML1000
Saint Laurent,Toy Puffer in lambskin,1990.0,€,FR,7593371EL071000
Saint Laurent,Toy Puffer in shiny leather,2000.0,€,FR,759337AAFFA6593
Saint Laurent,Toy PUFFER in suede,2150.0,€,FR,7593371U8073212
Saint Laurent,PUFFER SMALL in lambskin,2690.0,€,FR,5774761EL071000
Saint Laurent,PUFFER small in shiny leather,2900.0,€,FR,577476AAFE16593
Saint Laurent,PUFFER MEDIUM in lambskin,2950.0,€,FR,5774751EL071000
Saint Laurent,PUFFER medium in shiny leather,3500.0,€,FR,577475AAFE16593
Saint Laurent,PUFFER SMALL in suede,2800.0,€,FR,5774761U8377761
Saint Laurent,Toy PUFFER in nappa leather,1990.0,€,FR,7593371EL073212
Saint Laurent,SAC DE JOUR IN SUPPLE GRAINED LEATHER - BABY,2600.0,€,FR,717448DTI0W1000
Saint Laurent,SAC DE JOUR IN SUPPLE GRAINED LEATHER - SMALL,2900.0,€,FR,717447DTI0W1000
Saint Laurent,SAC DE JOUR IN SMOOTH LEATHER - NANO,2200.0,€,FR,39203502G9W2536
Saint Laurent,SAC DE JOUR IN SMOOTH LEATHER – NANO,2200.0,€,FR,39203502G9W9295
Saint Laurent,SAC DE JOUR in smooth leather – NANO,2200.0,€,FR,39203502G9W7555
Saint Laurent,SAC DE JOUR IN CROCODILE-EMBOSSED LEATHER - NANO,2650.0,€,FR,3987112US0W6991
Saint Laurent,SAC DE JOUR in crocodile-embossed leather – NANO,2650.0,€,FR,3987112US0W2547
Saint Laurent,SAC DE JOUR IN GRAINED LEATHER - NANO,2200.0,€,FR,392035B681W7715
Saint Laurent,SAC DE JOUR IN CROCODILE-EMBOSSED LEATHER - NANO,2500.0,€,FR,392035DND1N6475
Saint Laurent,SAC DE JOUR in patent leather - nano,2300.0,€,FR,398711B870W6413
Saint Laurent,SAC DE JOUR in smooth leather – nano,2200.0,€,FR,39203502G9W2899
Saint Laurent,SAC DE JOUR in alligator – NANO,24000.0,€,FR,818214EABA56891
Saint Laurent,SAC DE JOUR IN SMOOTH LEATHER - BABY,2500.0,€,FR,42186302G9W1000
Saint Laurent,SAC DE JOUR in smooth leather – baby,2500.0,€,FR,42186302G9W1997
Saint Laurent,SAC DE JOUR IN SMOOTH LEATHER - SMALL,2950.0,€,FR,37829902G9W1000
Saint Laurent,SAC DE JOUR in smooth leather – small,2950.0,€,FR,37829902G9W1997
Saint Laurent,SAC DE JOUR in grained leather - SMALL,2800.0,€,FR,378299B681N1000
Saint Laurent,sac de jour in CROCODILE-EMBOSSED leather - small,2900.0,€,FR,378299DND1N1000
Saint Laurent,CASSANDRA Medium top handle bag in grain de poudre embossed leather,2600.0,€,FR,623931BOW0W1000
Saint Laurent,CASSANDRA Mini top handle bag in grain de poudre embossed leather,2300.0,€,FR,623930BOW0W9207
Saint Laurent,LE 37 mini in shiny leather,1900.0,€,FR,7658702R20W1000
Saint Laurent,LE 37 mini in patent leather,2100.0,€,FR,765870AAEX16290
Saint Laurent,LE 37 small in shiny leather,2300.0,€,FR,7490362R20W1000
Saint Laurent,LE 37 supple in grained leather,2800.0,€,FR,860941AAF201000
Saint Laurent,LE 37 in shiny leather,2500.0,€,FR,7428282R20W1997
Saint Laurent,Le 37 in shiny leather,2500.0,€,FR,7428282R20W1000
Saint Laurent,VOLTAIRE top handle in BOX SAINT LAURENT,2100.0,€,FR,8443410SX0W1997
Saint Laurent,Mini VOLTAIRE TOP HANDLE bag in BOX SAINT LAURENT,1950.0,€,FR,8008460SX0W1000
Saint Laurent,Mini VOLTAIRE top handle bag in lizard,3400.0,€,FR,848270EAA2N2100
Saint Laurent,Mini VOLTAIRE in BOX SAINT LAURENT,1800.0,€,FR,844302AAFF91000
Saint Laurent,Mini VOLTAIRE in patent leather,1800.0,€,FR,779642AAEX26290
Saint Laurent,Kate small in patent leather,1850.0,€,FR,469390B870W6259
Saint Laurent,NEW KATE small in shiny leather,1750.0,€,FR,851504AAGJA3288
Saint Laurent,NEW KATE small in crocodile-embossed patent leather,1900.0,€,FR,851504AAGKR6290
Saint Laurent,KATE MEDIUM IN GRAIN DE POUDRE EMBOSSED LEATHER,1950.0,€,FR,364021BOW0J1000
Saint Laurent,KATE SMALL TASSEL IN CROCODILE-EMBOSSED LEATHER,2150.0,€,FR,474366DND0J1000
Saint Laurent,KATE SMALL TASSEL IN METALLIC LEATHER,2000.0,€,FR,474366AAAKT8030
Saint Laurent,SUNSET medium IN SMOOTH LEATHER,2200.0,€,FR,442906D420W2536
Saint Laurent,ENVELOPE MEDIUM IN QUILTED GRAIN DE POUDRE EMBOSSED LEATHER,2500.0,€,FR,600185BOW911000
Saint Laurent,ENVELOPE medium in grain de poudre leather,2500.0,€,FR,600185BOW976195
Saint Laurent,ENVELOPE medium in suede,2600.0,€,FR,6001851U8872916
Saint Laurent,ENVELOPE MEDIUM in MATELASSÉ lambskin,2600.0,€,FR,600185AACT72760
Saint Laurent,ENVELOPE SMALL IN QUILTED GRAIN DE POUDRE EMBOSSED LEATHER,2100.0,€,FR,600195BOW911000
Saint Laurent,ENVELOPE small in grain de poudre leather,2100.0,€,FR,600195BOW976195
Saint Laurent,COLLEGE MEDIUM IN QUILTED LEATHER,2300.0,€,FR,600279BRM071000
Saint Laurent,COLLEGE MEDIUM IN QUILTED SUEDE,2400.0,€,FR,6002791U8277715
Saint Laurent,COLLEGE MEDIUM IN QUILTED LEATHER,2350.0,€,FR,600279BRM081000
Saint Laurent,COLLEGE mini chain bag in shiny crackled leather,1550.0,€,FR,779430DZH071000
Saint Laurent,COLLEGE mini in shiny leather,1550.0,€,FR,779430DZH076193
Saint Laurent,ANJA in suede,1900.0,€,FR,861500AAF9F1000
Saint Laurent,Calypso large in grained lambskin,2950.0,€,FR,777399AACYT1000
Saint Laurent,CALYPSO large in suede,2950.0,€,FR,7773991U80W2916
Saint Laurent,CALYPSO medium in grained lambskin,2650.0,€,FR,800916AACYT1000
Saint Laurent,LARGE Jamie 4.3 in lambskin,3700.0,€,FR,742431AAB321000
Saint Laurent,LARGE JAMIE 4.3 in suede,3800.0,€,FR,7424311U8P73194
Saint Laurent,SAINT LAURENT PARIS 4 CARRÉ tote in leather,2500.0,€,FR,862368AAGBQ1080
Saint Laurent,SAINT LAURENT PARIS small 4 CARRÉ tote in leather,2900.0,€,FR,863959AAEOP2103
Saint Laurent,Y tote in python,5500.0,€,FR,817602L360W1000
Saint Laurent,Mini Toy SHOPPING SAINT LAURENT in box leather,1200.0,€,FR,773995AADDI1000
Saint Laurent,Mini toy   shopping Saint Laurent IN CROCODILE-EMBOSSED LEATHER,950.0,€,FR,712367AAAOH1000
Saint Laurent,SHOPPING SAINT LAURENT IN LEATHER,1250.0,€,FR,600306CSV0J1000
Saint Laurent,Shopping Saint Laurent in leather,1250.0,€,FR,600281CSV0J1000
Saint Laurent,SHOPPING SAINT LAURENT TOY IN LEATHER,990.0,€,FR,600307CSV0J1000
Saint Laurent,MOMBASA small in leather,2850.0,€,IT,851432AAGWJ1000
Saint Laurent,MOMBASA medium in leather,3500.0,€,IT,862029AAGWJ1000
Saint Laurent,MOMBASA large in leather,4600.0,€,IT,A0011MAAGWJ1000
Saint Laurent,MOMBASA large in pony hair leather,5000.0,€,IT,848811AAFPH1042
Saint Laurent,MOMBASA medium in vintage leather,3900.0,€,IT,862029AAFDJ2551
Saint Laurent,MOMBASA medium in pony hair leather,3900.0,€,IT,862029AAGE22077
Saint Laurent,MOMBASA small in alligator,22000.0,€,IT,850571EABF53322
Saint Laurent,ICARINO mini in quilted nappa,2300.0,€,IT,871329AAANG1000
Saint Laurent,ICARINO in quilted nappa,2550.0,€,IT,851689AAANG1000
Saint Laurent,ICARINO in quilted suede,2550.0,€,IT,8516891U8072916
Saint Laurent,ICARE hobo in quilted nappa,3600.0,€,IT,858160AAANG1000
Saint Laurent,ICARE hobo in quilted suede,3800.0,€,IT,858160AAF9P2916
Saint Laurent,ICARE Medium in quilted nappa,3900.0,€,IT,858191AAANG1000
Saint Laurent,ICARE Medium in quilted suede,4250.0,€,IT,858191AAF9P2916
Saint Laurent,ICARE medium in quilted nappa,3900.0,€,IT,871494AAANG3212
Saint Laurent,ICARE in quilted nappa,4200.0,€,IT,698651AAANG6195
Saint Laurent,ICARE in quilted lambskin,4200.0,€,IT,698651AAANG1000
Saint Laurent,ICARE IN RAFFIA,4500.0,€,IT,772191GAAEK2063
Saint Laurent,ICARE in raffia,4500.0,€,IT,772191GAAFM1000
Saint Laurent,ICARE medium in wood beads,4300.0,€,IT,862071KAAAZ9384
Saint Laurent,Oxalis in raffia,1950.0,€,IT,773984GAAEB9718
Saint Laurent,Oxalis bag in raffia macramé,1950.0,€,IT,781289GAAEA1000
Saint Laurent,JAMIE SHOPPING in raffia,3600.0,€,IT,838876GAAFY2791
Saint Laurent,JAMIE SHOPPING SMALL IN LAMBSKIN,3300.0,€,IT,833948AAB321000
Saint Laurent,small JAMIE SHOPPING in lambskin,3300.0,€,IT,833948AAB323212
Saint Laurent,small JAMIE SHOPPING in suede,3300.0,€,IT,8339481U8P73194
Saint Laurent,JAMIE mini shoulder pouch in lambskin,1950.0,€,IT,859174AAB323212
Saint Laurent,JAMIE shoulder pouch in lambskin,2500.0,€,IT,862712AAB321000
Saint Laurent,JAMIE shoulder pouch in suede,2600.0,€,IT,8627121U8P72916
Saint Laurent,JAMIE mini shoulder pouch in suede,1950.0,€,IT,8591741U8P72916
Saint Laurent,CASSANDRE large pouch on chain in lambskin,1850.0,€,IT,841702AACYT1000
Saint Laurent,CASSANDRE large pouch on chain in shiny leather,2500.0,€,IT,855802AADOO6195
Saint Laurent,CASSANDRE large pouch on chain in suede,1990.0,€,IT,8558021U80W2916
Saint Laurent,CASSANDRE pouch on chain in pony hair leather,1900.0,€,IT,853610AAFQT2499
Saint Laurent,CASSANDRE pouch on chain in lambskin,1500.0,€,IT,853610AACYT1000
Saint Laurent,LE 5 À 7 supple small in suede,2400.0,€,IT,8505331U80W2916
Saint Laurent,LE 5 À 7 supple small in pony hair leather,2800.0,€,IT,713938AAD0J2790
Saint Laurent,LE 5 À 7 supple small IN GRAINED LEATHER,2250.0,€,IT,713938AAAUQ1722
Saint Laurent,LE 5 À 7 supple large in suede,2800.0,€,IT,8505451U80W2916
Saint Laurent,LE 5 À 7 supple large in grained leather,2600.0,€,IT,850545AAAUQ7133
Saint Laurent,LE 5 À 7 supple large in raffia,2500.0,€,IT,785381GAAEZ2791
Saint Laurent,LE 5 À 7 supple SMALL IN GRAINED LEATHER,2250.0,€,IT,850533AAAUQ2536
Saint Laurent,LE 5 À 7 supple LARGE in grained leather,2600.0,€,IT,753837AAAUQ1000
Saint Laurent,LE 5 À 7 SMALL BEA in grained leather,3000.0,€,IT,779029AADUU1000
Saint Laurent,LE 5 À 7 BABY BEA in suede,2200.0,€,IT,872469008IW2885
Saint Laurent,LE 5 À 7 BABY BEA in grained leather,2200.0,€,IT,872469AADUU1000
Saint Laurent,LE 5 À 7 bea in grained leather,3400.0,€,IT,763435AADUU1000
Saint Laurent,LE 5 À 7 SMALL BEA in suede,2800.0,€,IT,779029008IW2885
Saint Laurent,LE 5 À 7 BEA in grained leather,3400.0,€,IT,763435AAEQC1000
Saint Laurent,LE 5 À 7 BEA in suede,3200.0,€,IT,763435008IW2885
Saint Laurent,LE 5 À 7 BEA in pony hair leather,4500.0,€,IT,763435AAD0N2063
Saint Laurent,LE 5 À 7 BEA in grained leather,3200.0,€,IT,763435AAAUQ6988
Saint Laurent,AMALIA in suede,3500.0,€,IT,8347501U80W2916
Saint Laurent,AMALIA in satin,3000.0,€,IT,834750FAFWZ7089
Saint Laurent,AMALIA hobo in lambskin,3400.0,€,IT,862210AACX71000
Saint Laurent,AMALIA hobo in suede,3400.0,€,IT,8622101U80W2916
Saint Laurent,AMALIA mini hobo in lambskin,2200.0,€,IT,862558AACX71000
Saint Laurent,AMALIA mini hobo in suede,2200.0,€,IT,8625581U80W2916
Saint Laurent,LOULOU toy crossbody in MATELASSÉ lambskin,1800.0,€,IT,873156AAEAX1000
Saint Laurent,LOULOU MINI in lambskin,1700.0,€,IT,860628AAEAX1000
Saint Laurent,LOULOU mini camera bag in lambskin,1490.0,€,IT,869816AAEAX1000
Saint Laurent,LOULOU camera bag in MATELASSÉ lambskin,1690.0,€,IT,869468AAEAX1000
Saint Laurent,LOULOU MINI in suede,1900.0,€,IT,8606281U8272358
Saint Laurent,LOULOU small in MATELASSÉ lambskin,2300.0,€,IT,801437AAEAX1000
Saint Laurent,LOULOU small in MATELASSÉ suede,2500.0,€,IT,801437AAEY66766
Saint Laurent,LOULOU medium in MATELASSÉ lambskin,2650.0,€,IT,801439AAEAX1000
Saint Laurent,LOULOU medium in MATELASSÉ suede,2900.0,€,IT,801439AAEY66766
Saint Laurent,LOULOU large in MATELASSÉ lambskin,2950.0,€,IT,803541AAEAX1000
Saint Laurent,LOULOU large in MATELASSÉ suede,3200.0,€,IT,803541AAEY62358
Saint Laurent,SAC DE JOUR boston in smooth leather – small,3200.0,€,IT,851694AAEOP3000
Saint Laurent,SAC DE JOUR boston in grained leather – small,2750.0,€,IT,851694AAFU51000
Saint Laurent,SAC DE JOUR boston in suede – small,3000.0,€,IT,8516941U80W2916
Saint Laurent,SAC DE JOUR in suede – SMALL,3700.0,€,IT,8612311U80W2916
Saint Laurent,SAC DE JOUR in leather – SMALL,4700.0,€,IT,861231AAGE13239
Saint Laurent,SAC DE JOUR in suede – BABY,2500.0,€,IT,4218591U80W2916
Saint Laurent,SAC DE JOUR in leather – LARGE,5500.0,€,IT,861230AAGD12456
Saint Laurent,SAC DE JOUR in grained leather – LARGE,4200.0,€,IT,861230AAGBZ1057
Saint Laurent,SAC DE JOUR in suede – LARGE,4500.0,€,IT,8612301U80W2916
Saint Laurent,Y slim tote in leather,2900.0,€,IT,869462AAGNA1896
Saint Laurent,Y slim tote in velour leather,2900.0,€,IT,869462AAGN52447
Saint Laurent,Y TOTE IN LEATHER,3500.0,€,IT,817602AAEB31000
Saint Laurent,Y tote in leather,3500.0,€,IT,817602AAEZ33212
Saint Laurent,Y tote in suede,3500.0,€,IT,817602C0X0W2924
Saint Laurent,Y small tote in leather,2900.0,€,IT,835274AAEB31000
Saint Laurent,TAKE-AWAY BOX IN LEATHER,1450.0,€,IT,732657AABRS1000
Saint Laurent,TAKE-AWAY BOX IN VEGETABLE-TANNED LEATHER,1450.0,€,IT,732657AABQ62734
Saint Laurent,KATE clutch in grain de poudre leather,1750.0,€,IT,851921AAGBE1000
Saint Laurent,KATE clutch in patent leather,1850.0,€,IT,851921AAEX16290
Saint Laurent,NEW KATE small in grain de poudre leather,1750.0,€,IT,851504AAGBE1000
Saint Laurent,NEW KATE small in crocodile embossed leather,1900.0,€,IT,8515042US0W2547
Saint Laurent,SUNSET MEDIUM IN SMOOTH LEATHER,2200.0,€,IT,442906D420W1000
Saint Laurent,SUNSET small in crocodile embossed leather,2500.0,€,IT,4419722US0W2547
Saint Laurent,SUNSET MEDIUM IN CROCODILE-EMBOSSED LEATHER,2400.0,€,IT,442906DND0J1000
Saint Laurent,SUNSET small in patent leather,2300.0,€,IT,441972AAEX16290
Saint Laurent,SUNSET MEDIUM IN CROCODILE-EMBOSSED LEATHER,2650.0,€,IT,4429062US0W6991
Saint Laurent,JAMIE SHOPPING in lambskin,3600.0,€,IT,809824AAB321000
Saint Laurent,JAMIE shopping in suede,3600.0,€,IT,8098241U8P73194
Saint Laurent,JAMIE SHOPPING small in lambskin,3300.0,€,IT,833948AAB321799
Saint Laurent,JAMIE large pochon in lambskin,3250.0,€,IT,828350AAB321000
Saint Laurent,JAMIE POCHON in lambskin,2800.0,€,IT,781666AAB322186
Saint Laurent,NIKI TRIPOUCH in vintage leather,2900.0,€,IT,8129430EN071000
Saint Laurent,NIKI medium in vintage leather,2800.0,€,IT,6331840EN076195
Saint Laurent,NIKI shopping in vintage leather,2600.0,€,IT,8711510EN071000
Saint Laurent,NIKI small shopping in vintage leather,2100.0,€,IT,8726800EN071000
Saint Laurent,NIKI small shopping in vintage leather,2800.0,€,IT,8622950EN071000
Saint Laurent,NIKI baby in vintage leather,2600.0,€,IT,6331850EN071000
Saint Laurent,NIKI BABY IN VINTAGE LEATHER,2550.0,€,IT,6331850EN081000
Saint Laurent,NIKI mini in vintage leather,1690.0,€,IT,8460870EN071000
Saint Laurent,NIKI mini in raffia,1800.0,€,IT,838536GAAFY2791
Saint Laurent,NIKI mini in grained lambskin,1790.0,€,IT,828736AACYT1000
Saint Laurent,NIKI mini in canvas and leather,1600.0,€,IT,828736FAEFF9856
Saint Laurent,NIKI medium in raffia,2750.0,€,IT,838875GAAFY2791
Saint Laurent,NIKI MEDIUM IN VINTAGE LEATHER,2700.0,€,IT,6331580EN041000
Saint Laurent,NIKI MEDIUM IN VINTAGE LEATHER,2750.0,€,IT,6331840EN081000
Saint Laurent,NIKI Large shopping in crinkled vintage leather,2400.0,€,IT,5779980EN041000
Saint Laurent,NIKI SHOPPING IN VINTAGE LEATHER,2200.0,€,IT,5779990EN049207
Saint Laurent,Niki satchel in leather,2200.0,€,IT,718556AAD391000
Saint Laurent,NIKI satchel in suede,2000.0,€,IT,7185561U80W2326
Saint Laurent,GABY vanity in lambskin,1850.0,€,IT,7667311EL071000
Saint Laurent,GABY vanity in suede,1850.0,€,IT,7667311U8272138
Saint Laurent,GABY vanity in patent leather,1850.0,€,IT,810932AAEAR2175
Saint Laurent,POCHON in lambskin,1450.0,€,IT,8010701EL0W1000
Saint Laurent,POCHON in suede,1600.0,€,IT,8010701U80W2916
Saint Laurent,EVENING soft clutch in satin,1200.0,€,IT,851585FAC131000
Saint Laurent,LE 5 À 7 large in wood beads,2600.0,€,IT,823807KAAAZ9384
Saint Laurent,supple bucket in wood beads,2100.0,€,IT,821911KAAA41000
Saint Laurent,LE 5 À 7 in wood beads,2150.0,€,IT,862997KAAAZ9384
Saint Laurent,PANIER small in wood beads,3500.0,€,IT,862075KAAAZ9384
Saint Laurent,PANIER Medium bag in raffia,1650.0,€,IT,761457GAAAC2080
Saint Laurent,PANIER Small bag in raffia,1350.0,€,IT,761461GAAAC2080
Saint Laurent,mini Manon in raffia,1490.0,€,IT,774269GAAED9051
Saint Laurent,LOU camera bag in quilted leather,1590.0,€,IT,761554DV7071000
Saint Laurent,LOU camera bag in quilted leather,1650.0,€,IT,761554DV7081000
Saint Laurent,Mini NOLITA IN LAMBSKIN,1300.0,€,IT,6727381EL071000
Saint Laurent,mini NOLITA in lambskin,1300.0,€,IT,672738AAEAX6197
Saint Laurent,GABY bucket bag in lambskin,1950.0,€,IT,7639611EL071000
Saint Laurent,GABY ZIPPERED POUCH IN LAMBSKIN,1200.0,€,IT,7336671EL071000
Saint Laurent,Gaby zipped pouch in quilted lambskin,1200.0,€,IT,7336671EL076195
Saint Laurent,GABY zipped pouch in quilted lambskin,1200.0,€,IT,7336671EL072760
Saint Laurent,GABY zipped pouch in suede,1400.0,€,IT,7336671U8073194
Saint Laurent,LE 5 À 7 supple small in grained leather,2250.0,€,IT,850533AAAUQ1997
Saint Laurent,LE 5 À 7 supple small in grained nubuck,2350.0,€,IT,850533AAEEL1488
Saint Laurent,LE 5 À 7 supple SMALL in grained leather,2250.0,€,IT,850533AACQG1000
Saint Laurent,LE 5 À 7 supple baby in grained leather,1600.0,€,IT,809461AADUU3212
Saint Laurent,LE 5 À 7 supple small in crocodile-embossed leather,2400.0,€,IT,8505332US0W6991
Saint Laurent,LE 5 À 7 in crocodile-embossed patent leather,2200.0,€,IT,657228AAGKR1000
Saint Laurent,LE 5 À 7 in smooth leather,2000.0,€,IT,6572282R20W1000
Saint Laurent,le 5 à 7 in patent leather,2000.0,€,IT,657228B870W6413
Saint Laurent,MINI LE 5 À 7 IN SMOOTH LEATHER,1500.0,€,IT,7103182R20W1000
Saint Laurent,mini LE 5 À 7 in patent leather,1500.0,€,IT,710318B870W6259
Saint Laurent,MINI LE 5 À 7 IN PATENT LEATHER,1500.0,€,IT,710318B870W1000
Saint Laurent,MIDNIGHT large clutch in smooth leather,1800.0,€,IT,697658AAAML1000
Saint Laurent,Midnight small clutch in smooth leather,1600.0,€,IT,697655AAAML1000
Saint Laurent,Toy Puffer in lambskin,1990.0,€,IT,7593371EL071000
Saint Laurent,Toy Puffer in shiny leather,2000.0,€,IT,759337AAFFA6593
Saint Laurent,Toy PUFFER in suede,2150.0,€,IT,7593371U8073212
Saint Laurent,PUFFER SMALL in lambskin,2690.0,€,IT,5774761EL071000
Saint Laurent,PUFFER small in shiny leather,2900.0,€,IT,577476AAFE16593
Saint Laurent,PUFFER MEDIUM in lambskin,2950.0,€,IT,5774751EL071000
Saint Laurent,PUFFER medium in shiny leather,3500.0,€,IT,577475AAFE16593
Saint Laurent,PUFFER SMALL in suede,2800.0,€,IT,5774761U8377761
Saint Laurent,Toy PUFFER in nappa leather,1990.0,€,IT,7593371EL073212
Saint Laurent,SAC DE JOUR IN SUPPLE GRAINED LEATHER - BABY,2600.0,€,IT,717448DTI0W1000
Saint Laurent,SAC DE JOUR IN SUPPLE GRAINED LEATHER - SMALL,2900.0,€,IT,717447DTI0W1000
Saint Laurent,SAC DE JOUR IN SMOOTH LEATHER - NANO,2200.0,€,IT,39203502G9W2536
Saint Laurent,SAC DE JOUR IN SMOOTH LEATHER – NANO,2200.0,€,IT,39203502G9W9295
Saint Laurent,SAC DE JOUR in smooth leather – NANO,2200.0,€,IT,39203502G9W7555
Saint Laurent,SAC DE JOUR IN CROCODILE-EMBOSSED LEATHER - NANO,2650.0,€,IT,3987112US0W6991
Saint Laurent,SAC DE JOUR in crocodile-embossed leather – NANO,2650.0,€,IT,3987112US0W2547
Saint Laurent,SAC DE JOUR IN GRAINED LEATHER - NANO,2200.0,€,IT,392035B681W7715
Saint Laurent,SAC DE JOUR IN CROCODILE-EMBOSSED LEATHER - NANO,2500.0,€,IT,392035DND1N6475
Saint Laurent,SAC DE JOUR in patent leather - nano,2300.0,€,IT,398711B870W6413
Saint Laurent,SAC DE JOUR in smooth leather – nano,2200.0,€,IT,39203502G9W2899
Saint Laurent,SAC DE JOUR in alligator – NANO,24000.0,€,IT,818214EABA56891
Saint Laurent,SAC DE JOUR IN SMOOTH LEATHER - BABY,2500.0,€,IT,42186302G9W1000
